titles,links
国网甘肃白银供电王彦彪：不获全胜 绝不收兵,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234250&idx=4&sn=c573adebdb246eb67544161df9e24451&chksm=bd53e8a38a2461b5a4e6800153a0868d06061ca87fb065baf650b33d4005164343941f53ef9d#rd
国网河南新安供电张建新：青年党员的主心骨,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234250&idx=5&sn=32c0cf570128f96c3f3a4624a52f0360&chksm=bd53e8a38a2461b5e5c57993b6758f875ccfd2c1945e478032a136b5a437839e4050f1b86076#rd
党建+安全生产！国网浙江电力检修公司迎峰度夏出实招,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234250&idx=6&sn=01b3f3dc24e1463066528f8528ca5b4d&chksm=bd53e8a38a2461b54af53e9866562d17697befb521a118063b7583473533c56ba38bbadc2686#rd
抢修！浙江台州受“烟花”影响线路已全面复电,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234250&idx=7&sn=5c96614eee76d6770d7e95b97343551b&chksm=bd53e8a38a2461b540ce9484b38bc982989e51c1ab59eefb03f184ff83bc6c6b30730d254d38#rd
缴费零跑腿！国家电投北票发电公司实现供热智能化,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234250&idx=8&sn=a3d1cb0bfa491390d8728c624d0edd8a&chksm=bd53e8a38a2461b5174fe12d3d775a4e9c2508c02820ccdf61f9ce27c8ec11f35f104bc4a96d#rd
合理拉大峰谷价差！国家发改委充分发挥分时电价信号作用,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234223&idx=1&sn=2f4e9ceb97b0dfd68d6fa29b0e55374e&chksm=bd53e8c68a2461d0cffb962d64eeff9f3096ca617de8e8597ccaaa47c96fc54c194f121d82ce#rd
能源行业半年报出炉！淡季不淡 供需紧平衡,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234223&idx=2&sn=ea5bfc1ba568a2ff6772a44ed773cf58&chksm=bd53e8c68a2461d0ef34d385cc9f7f8147a6eac68088465fc6c6b4c75b6c3dfb24d7e37f8537#rd
河南中！俺们一定中！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234223&idx=3&sn=6010dc67ddaad8ae26ca8637a9b8c41a&chksm=bd53e8c68a2461d0a934327272c6bb2e2c878ff0f135df5966760bc4fb1503eda412c2c314c4#rd
这次抗台保电他露出了笑容……,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234223&idx=4&sn=cd000b231ffb07e7496179390a0e6a94&chksm=bd53e8c68a2461d04fb511cc47fee1b2fc06ad8c535b21a116041f2da98007d0583b9b46a658#rd
上阵父子兵！你在郑州支援，我在杭州抗台！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234223&idx=5&sn=b4ea531ed5c96116f1064e95a3020d97&chksm=bd53e8c68a2461d0a57aa38161beeb83b4d2e7a089b6f8037308635a076c6c1482327e8a5109#rd
跨专业多部门！国网钱塘供电争分夺秒联战抗台,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234223&idx=6&sn=a67591b13aeaf8f0ac5617d98054f865&chksm=bd53e8c68a2461d08c9c9e36b81093200f4f74bab866ad5bc45e4ba7614b68ab6e49bb8fc9e5#rd
不要有“天上掉馅饼”的心理！​国网湖北直流运检公司“红马甲”手机课堂进乡村,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234223&idx=7&sn=53d16ccb222ea3900197df46855517fc&chksm=bd53e8c68a2461d07c986a44a03e8e04117a112043a582eba0306739ac1cf4c43ca81630006d#rd
国家能源局发布电力业务资质管理和能源行业信用状况年度报告,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234167&idx=1&sn=0256318cce2d03c8712e64e4ef8a38d5&chksm=bd53e81e8a2461089a75419d1f05f74d4c52e46e042b12d4d4f8abdf43863d9b4e8ad5bdb702#rd
听听《咱们工人有力量》这首战歌背后的故事……,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234166&idx=1&sn=26d32872f1397ffa0495bae7c5d544fc&chksm=bd53e81f8a2461098c9f6b6cca8b62463ee82032db03d7f8f16bb16b47b33b55a4a331b3cfde#rd
上半年，国家能源集团干了啥？,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234166&idx=2&sn=09c0a1d2a4ebae5e40428aacfd001933&chksm=bd53e81f8a2461093f3a8106ffa50c082734c10031589f9999ab3baea3b7716e4763c067bdef#rd
送你一朵大红花~和泉州供电抢修队员的红马甲真配,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234166&idx=3&sn=139e07773e25c462667aeb011301aa3f&chksm=bd53e81f8a2461093941c52abb75c595e3434c580b5cb106d8995ded37e5a28af8382ce78732#rd
遭遇停电，国网吴忠供电突击队员们比居民更心急……,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234166&idx=4&sn=9987eb0938fa97b9a6f358da250dad04&chksm=bd53e81f8a2461094d803aa35bc9b6d7b7c28627611a99488e339aaf4b89754416d20dfd7a02#rd
为了郑州受灾居民早一分钟用上电，国网江西电力保电突击队绝不耽误片刻！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234166&idx=5&sn=d28220cd3f64f5b920eb0e3539ab60de&chksm=bd53e81f8a2461097f761b7965fea900d5e162e48ba07d13fc78479fca74b4797af6bf3fdf1e#rd
你在前方全力以赴，我在后方做你坚强的后盾！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234166&idx=6&sn=157094ec4c7865a0c0150e65e01f07b7&chksm=bd53e81f8a2461091a8af71d3f67f0bf60a82a1ae6b2e0bbba6ba7003a6d32d3aaf35c153333#rd
严肃整改，严密监督！南京供电确保防疫无死角,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234166&idx=7&sn=aa1d00364edd1706ccd4c1d7c8b140ba&chksm=bd53e81f8a2461094beee1d18c30ee07c1de7d97d4fce6bec396befa6bb824256a3ecea787a9#rd
构建“4乘4”宣教矩阵！大唐国际将红色基因深植精神血脉中,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234166&idx=8&sn=c11585f3abb1b58aa375613ab6c52ed7&chksm=bd53e81f8a246109cf69e4166c6e2dbcb11bf45e30fca08e7539aa0c9558a2cf5c71bbbc59ef#rd
故事里的李庄丨沿着能源通道看中国四川站③,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234126&idx=1&sn=fc9fb76358b3aa76fe945482967497bd&chksm=bd53e8278a24613182b519190b881845b9a711a8120de4356d5b48a2e18f65f9bb97566d2752#rd
能源数据库丨覆盖400万平方米！浙江首个核能供暖节能示范项目开工,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234126&idx=2&sn=865ecc9d9a83eb5bf02e782d41060d50&chksm=bd53e8278a246131c2f79773e68e82a2e67d350ad500f557d29d51845840ec49a6e746a62f9d#rd
奔赴20公里到抢修现场，郑州市民把锦旗送到榆林分队队长手上……,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234126&idx=3&sn=0d6d3b08ca7c22e0abce0970c3ad104d&chksm=bd53e8278a246131847d51d010b8cffcd7adc32eb9acc5db1d3e8ed917670ccd55f73dd10cd3#rd
衣服湿透、脚麻木……新建供电员工浑然不觉，全神贯注忙抢修！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234126&idx=4&sn=fced261eab36acf75442ddaeb7d93056&chksm=bd53e8278a24613107fd77beb71d8b63804185c447c04a3fe4123b6e4edaafe6f09a5828abf3#rd
仅65分钟！智能安全帽给丰宁抽蓄二期送出工程帮了大忙！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234126&idx=5&sn=cad37a090ca4da39f9b70d5ccfd37b40&chksm=bd53e8278a246131ad591f4cd924d06e3b3a7ead6289312292ba838619479a1c3ff25baebf52#rd
关键时刻站出来、危急关头豁出来！大唐乌沙山公司好样的！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234126&idx=6&sn=9b1ee39fb39ba81a764844a89c5ee99e&chksm=bd53e8278a246131fc25926f3d0acc503f9f7575d904454aa7ed448ed588fe657afd1579b840#rd
连续三年零投诉！南诏供电所服务彝乡，守护光明……,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234126&idx=7&sn=84bd1bf03ab6cd82d499357b8ba53186&chksm=bd53e8278a24613124887753c4e880c7193dbfc9018f3cbe0dfa895ac5c98dfb643ae2309f30#rd
为奥运健儿加油喝彩的关键时刻，可别因电视受潮掉链子！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234126&idx=8&sn=4bd040fb4f5f5141eb3e6a6b65d5e773&chksm=bd53e8278a2461311fb31f6103a5f59a32c4e28c520af695abe17c1af53f64fe451ccb5da8e0#rd
习近平“七一”讲话  这个“不可逆转”重逾千钧,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234114&idx=1&sn=4c7a78f3933c0257cdb274b270652040&chksm=bd53e82b8a24613dd4f5f0ec63141354adbc7735ac392673fe71fe2820c2bcf00b8e5389a322#rd
能源监管丨华北能监局召开新能源“云监管”座谈会等3条,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234114&idx=2&sn=46a3da9ae3ac59c2817d064aa6e84159&chksm=bd53e82b8a24613d39202c7d2711b3d0ef4a55c67280255ffb3c520bd294f0bcf3c4ff973dec#rd
“甘”胆相照，风“豫”同舟！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234114&idx=3&sn=b06f1893fa74c8879ec301703d9a377a&chksm=bd53e82b8a24613df96a750af42ab2285faa938d22e5e67f1330f7e3f7689a3739c546b7ef9c#rd
没想到！国网黄石供电的小伙儿在郑州收到人生第一束花,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234114&idx=4&sn=0a4ac53338a1f4eeeae14fa6f4559201&chksm=bd53e82b8a24613db4f197d2b97e62ca7e0d654941229c2818fcdb7474348b77087260d706d8#rd
贵州电网成绩单：10年满意度第一！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234114&idx=5&sn=58defa0da897a9a91f5bf614420e8748&chksm=bd53e82b8a24613da334fde385ce71c94d781664ee25da1dc71b615da3951bfc0cad305155ed#rd
搬新家、学技能！国家能源集团金沙江公司把好事办进员工心坎里,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234114&idx=7&sn=3a8d52743cbdfa8b02fd684e55dfb870&chksm=bd53e82b8a24613d4549a1e60e1c09cdf6212f1c25a50228530ed2d5ede846e6092a66e5830f#rd
在抗疫前线，国网南京供电用监督拉起另一道防线,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234114&idx=8&sn=dfddae092b9141b00e415a3d8c8442c4&chksm=bd53e82b8a24613d85d7a99125d0439af61f33f35ca0b4b576e9ae63762e6c5a090e636170f5#rd
习近平“七一”讲话 这个“相结合”蕴含生生之道,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234079&idx=1&sn=8f9c9fe900ce3d796f5359c8eaa562fb&chksm=bd53e8768a2461600b9e010cf9afe27e1503b0afc5968188f3c510f92467e12a5e82d04b5951#rd
你到前方抗洪，我在后方守护！川电工会时刻挂念援豫职工！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234079&idx=2&sn=5e0f8c280bf19a909068ed21213f8de5&chksm=bd53e8768a24616067e04032e8ab864b9fe7bb64906b3f8a76841a4417f84bd7db829c322b74#rd
责无旁贷！电力设备企业捐款捐物驰援河南！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234079&idx=3&sn=b6e3580c40b20d6918557ef1b98e483c&chksm=bd53e8768a246160cd47a69c7ed2a4f178a308df06767321f11d9fd368f16953a6dbf6f59865#rd
“烟花”来袭！能源电力员工全力保供应,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234079&idx=4&sn=db42c8ca3f45c2d3049c8a6785714615&chksm=bd53e8768a246160804893cb4f0c2631d56dedf7e025839d9f001521abba3204599147071198#rd
严守采购风险底线！国网物资公司探索出“三防三控”……,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234079&idx=5&sn=f7a8c37913e823658dd7374e0649ce22&chksm=bd53e8768a246160b79e814da91cb46118b2bb0482e3922b0656d5d84b3e32ab44b777d5a295#rd
数据安全生命线，国网山东信通怎么守？,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234079&idx=6&sn=be7d3b370968cacbe9316cc50c99c423&chksm=bd53e8768a246160f324aa0a378f4b79b2cf8c05f6cfc77b5a334e6790f445d3e4da3205163b#rd
新能源汽车摆进供电营业厅！南网推出“基础+增值”优质服务,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234079&idx=7&sn=6f5add2a392664e4b5d5335abae6fe00&chksm=bd53e8768a2461601e6dcab0a7a177f7d6c6683e116d1bcb90e60d829db345398741fe9ef6c5#rd
电力职工竟成“电信诈骗犯”？真相竟然是……,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651234079&idx=8&sn=42e7f61d90ac1b12139acfd501bce1de&chksm=bd53e8768a24616070a300f37bb49059f50336d7d1a842fa61ef2cd8baa90390b38d56d31b22#rd
1+6报告集群！中国大唐发布《2020年社会责任报告》,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233667&idx=1&sn=ae7ebe66942d424cc49dc85b04735449&chksm=bd53eaea8a2463fca7eb5d7c1b330ed100667b25ab7b97ea619c95b31b20a77a6296f6ce38a9#rd
争分夺秒36小时！国网驻马店供电“桑拿房”的两天一夜,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233667&idx=2&sn=bfb7461c96d8d362432a088dfa596236&chksm=bd53eaea8a2463fcbf011afaa1d7d115cf6b436265a1f047f1f04fef92da1db89b35ce9dbdd5#rd
感谢你们千里而来！国网武威供电赴豫抢修送光明,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233667&idx=3&sn=8e7397fd57868b92f82f20e93f760fd3&chksm=bd53eaea8a2463fcddc2c85ed816c6c7e25700e6b1faf7397b90363f1bc6c2ea5359d92966b1#rd
为群众成功送电！这是国网濮阳供电最大的动力,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233667&idx=4&sn=2ecfef48b190671ea166ed1d1de21af4&chksm=bd53eaea8a2463fc38f928b4db6dbc1040f7523ceb0dd14bee6904c3c495593d5a18ae5b4615#rd
“有烩面，也有胡辣汤！你们的三餐我们包了！”,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233656&idx=1&sn=8f9a0f3e4fc63aa4001b908336a6dd73&chksm=bd53ea118a24630746671ec18806026d62272a95f1b921a739d4403ac68630ce45ddb44406df#rd
连续奋战两天半！国网江西电力援豫突击队创造抢修新速度,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233656&idx=2&sn=35febf6d77e406009e97d83f7b0c30f3&chksm=bd53ea118a246307180547df7fcafef3292363ea73ba83215571d9bbfe426ae18d6e54e68736#rd
学“七一”讲话丨国电电力干劲足 创佳绩！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233656&idx=3&sn=1e436e54aa6b415c23404af3a2f8e0d0&chksm=bd53ea118a2463072e635ebe03aeae2ab6b2990866d19c85db4c8b9103a72c8c199d2a0201ff#rd
南网物资公司顺利通过ISO三体系认证,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233656&idx=4&sn=79f465744956b5f4bf1cabcccde96c6a&chksm=bd53ea118a2463077b4d177313c21ed9654bdd097db605c7031ea4b4909939400bb613534c73#rd
三个服务“新”！国网甘肃营销事业部支部联建实现电企共赢,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233656&idx=5&sn=d116397fb27817b691eb5efc65b578dd&chksm=bd53ea118a24630748ab34c8f912872da0050c75554ef59c3e83e785c681ca7a5bfc4023df3a#rd
喜讯！西变组件试验站顺利通过CNAS国家级实验室复评,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233656&idx=6&sn=a46a4ae7239f23a260a58d8620e5dabe&chksm=bd53ea118a2463074275f3b98d60b01f856f6fe81c65253ff2c9d1a9fba3cb83bdb7290db885#rd
特大暴雨肆虐！国网南漳供电以最快反应复电,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233656&idx=7&sn=073541ec9487674d760c177a6e5bcd29&chksm=bd53ea118a2463071b49345b5d6cee131b581feef620f572d36752c7b8c3c04b72c4f6be956d#rd
河南暴雨致多地电煤供应告急！国家发改委迅速回应,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233649&idx=1&sn=cb30c89f9fff3692c676821bb705f2be&chksm=bd53ea188a24630e550fa3029a162f89b08f523458ad6d6c6cd8b4a9cadd1014ee06e921c1b5#rd
能源数据库丨全国碳排放权交易市场总成交额近2.5亿元,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233649&idx=2&sn=ff49851b8479ff77e76b3a6387c57873&chksm=bd53ea188a24630eed70fabace60ba425059e975af96c5af71bbca3d978a9881bec79bf4bda2#rd
国家能源集团参编的智能水电厂大坝评估国家标准发布,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233649&idx=3&sn=1bc5ae84ecbf61edfd21128e4c0bf011&chksm=bd53ea188a24630ee56e6dbe730b93afe9fa98ca8abdff0d40832eb42fea2197a412648e8eaf#rd
抢通“救命电”！停诊四天的郑大一附院河医院区终于重启,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233649&idx=4&sn=b5fb6070c986e96371d518a6da8b4f0e&chksm=bd53ea188a24630e39fc2db2694baa5a8de6d081ef6f1ab112a2552d7820960ba0a00d35373d#rd
不送电坚决不撤退！甘肃电力人，中！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233649&idx=5&sn=0083fdc0d99d963fa03d30ccf6c55858&chksm=bd53ea188a24630ebd6e95f5c8fb06236b5c08620a50738669825476fbbf76bb1869814f7ae7#rd
来电啦！重庆电力救援队已为郑州1.3万余户居民复电,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233649&idx=6&sn=43dadd8ad4113af2e2aabe1d581ec0ff&chksm=bd53ea188a24630ec0e30eaed0bf530003100faf70fe27a9f5410a04ddcecd67b99953b4200a#rd
渝豫一“线”牵！重庆长寿供电火速驰援河南,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233649&idx=7&sn=d5bef7c05eacdfe301c9d82fe2f271c4&chksm=bd53ea188a24630eeaefa17b3c5c1bd64facc77ce80d1a4793937de48cbb844c68a7ef40e1bd#rd
热热热！新疆红雁池发电设备顶得上带得稳,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233649&idx=8&sn=e4f7ab8b6f7090556f127e3d717a27fd&chksm=bd53ea188a24630ed618a516a175520c6c73c65418943bab2c170d9598adafca71b04cedebce#rd
能源行业半年报出炉！淡季不淡 供需紧平衡,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233591&idx=1&sn=544974ccd03950a4f62f9745aaf21f19&chksm=bd53ea5e8a24634899cc4a656f4ce48419ea2738d94d9df658488708cf68a946737e49e0c6f5#rd
要规模更要质量！解读《关于加快推动新型储能发展的指导意见》,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233591&idx=2&sn=ea15ba81ba469a20218c8efaaba7fdb8&chksm=bd53ea5e8a2463483ec9788c2d980a4a9ef3a4b09879f6971026670287b29e8a0bda32d45c58#rd
国家能源局：突出抓好河南强降雨等重大灾害应急，继续推进煤炭增产增供,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233591&idx=3&sn=b81d48465573fcedaaa40b0a57a9c379&chksm=bd53ea5e8a246348da7c0b372b8c0c6c99b28dc349a0ee3f0b247582c534378b4e66e6116b5c#rd
能源监管丨河南能监办全力以赴保障电煤运输等3条,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233591&idx=4&sn=05789ff787055be4e80ae3841dc0f8a1&chksm=bd53ea5e8a246348c4eb6dc126f39303faf48d34059804af77a7469e37dd8633a46a6530056f#rd
从洛阳赴郑抢险的她，一头扎进老旧小区异味扑鼻的地下室……,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233591&idx=5&sn=608486d77cc409dfa9167286048cba7a&chksm=bd53ea5e8a2463485c6f0da8e0b3346950e82d6c610feb491433502ab40f344923f4737456ff#rd
38℃！大唐华银电力人为啥翻晒湿煤……,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233591&idx=6&sn=156be88bc8d2fac2b5ca3d4dae12f018&chksm=bd53ea5e8a246348bbc0de3dec0b1f3e8305efee158db8df962591737ad7d3a9af4dd22a8f8b#rd
我的战场就在抢修现场！翟淑慧趟过没膝的积水，留下一路故事,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233591&idx=7&sn=f1f1d4a3f8b699207820faf2e1d6a80b&chksm=bd53ea5e8a24634834f58d60c777ccfe40630665e461c8ebb30e1c0b78c0bf0414c9c1f5fd95#rd
如何学好党史？国家能源集团湖北公司这样做……,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233591&idx=8&sn=a1e3decc849b3713f11b2d412d962d63&chksm=bd53ea5e8a2463489eeaa8f515b25d4e16585f9ec02ac448671816fcd4b2c100ab3568c08d2d#rd
交通运输碳达峰碳中和！推进长江经济带船舶靠港岸电使用的通知来啦,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233541&idx=1&sn=789a34728ff5400636108a52e4cee404&chksm=bd53ea6c8a24637a1f9ba9d3171c5d86c47c5d9bce1ca396a35e0a07514dbbb5b06fff5bb41d#rd
如遇极端天气，要毫不犹豫启动最高等级响应！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233541&idx=2&sn=07cee0c0ae1567df6ba2ee192d665363&chksm=bd53ea6c8a24637a24e638db5345c7284c2540eaa3b5e167aa1b3354e9e240d1df63a847d5e5#rd
灯亮那一刻，市民泪目了：你们从福州赶来，我特别感动！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233541&idx=3&sn=dbafe522b444b2975eca7fe71454683b&chksm=bd53ea6c8a24637a5703d194074b5e2b78d659208b3f77c48f3187fb92d830864d6575eed2c8#rd
Ⅰ级应急响应！国家能源集团浙江公司：誓与“烟花”比高低,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233541&idx=4&sn=fb192eafdb0b71b0b12904f14428ebf0&chksm=bd53ea6c8a24637a8716a5d1a212c17d1c61b783031b17263c9e781c5a43dc2e926656b19f81#rd
预警不解，浙能集团党员就不撤！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233541&idx=5&sn=28cf368726fdc58e6b9bc756e229f51d&chksm=bd53ea6c8a24637a979fb4571b2f58385eddeeb4a6c5e4dd297d6b74a5e84127451c0a977844#rd
台风“查帕卡”过境，大唐广东分公司平安无恙,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233541&idx=6&sn=f71ec0fb820bf5f396d1d69e9f1c7698&chksm=bd53ea6c8a24637a8f0503aadc6fefd782de30f51cb4e2caabcab655dfcfc13269343f064f50#rd
虚拟化平台推进国家能源集团新疆公司数字化转型,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233541&idx=7&sn=64003be99f730227acdb34e67754cd14&chksm=bd53ea6c8a24637adbff09df6db6e624c0155cfebd277b4c7f6f56e9a6e88c6a3658e7794327#rd
轻轻一点，了解今日能源电力大事要闻丨倾听电力,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233541&idx=8&sn=d8f0f6c4689764870c60d0d4a179a2b7&chksm=bd53ea6c8a24637a45e05c5f575b918662582264cd68a25e22722656b6051cec572a8dfa96c3#rd
上半年石油和天然气开采业利润同比增长2.49倍,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233477&idx=1&sn=5fddba08e38ebb37c1c6c88cf983a9fd&chksm=bd53ebac8a2462baa35ac813da5ae09367cabd5a8d4e88ea123da997640488852179a63301fe#rd
连人带物资第一时间直奔灾区，他们的名字是平高电气！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233477&idx=2&sn=c08dc6bebf96e38048ec231ae4b1cf24&chksm=bd53ebac8a2462ba2ae5e7af053c3df306a6f1058b0031b1081c21a100165124636ffa74a812#rd
疫情危急！南京禄口供电所员工为啥要求去最危险的地方？,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233477&idx=3&sn=7836d05f3926f86cf559cb48f8e21797&chksm=bd53ebac8a2462ba25c6df0468252ac8abc80a7d298936c4f0671dec55238d8e80174e4b90ec#rd
解决群众急难愁盼的事，就是国家能源集团新疆公司努力的方向！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233477&idx=4&sn=84d3bbb2167525d90fea4a36c13daff6&chksm=bd53ebac8a2462ba873bd710c75f278491464388e097592ab9aa6f838d6ac2411c4da3ca761f#rd
支部管用！国网浙江安吉供电这样建设共同富裕示范区,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233477&idx=5&sn=02e6d4c6c9459703b1d71c0097f3d040&chksm=bd53ebac8a2462ba347ad5d2dc78b7778b2aece5260dd3abed3c9a3092f767b0c6da3773202d#rd
做尊崇法纪的明白人！国网襄州供电的党课很生动,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651233477&idx=6&sn=592190273ab0b468168f6b9b702590e0&chksm=bd53ebac8a2462ba0be9e7c66a2e9185c263afe512f3845534f2475552c763baec69c1605aef#rd
